id;media_url;comments_count;like_count;caption;media_type;permalink;timestamp;username
17889257714743864;https://scontent.cdninstagram.com/v/t39.30808-6/318232671_505549554942336_721053027975151019_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeHbBXcFHjG0LL8d-uw50jHuy1U_dHQtk9PLVT90dC2T00tifzEs4wHEJ7KdkEvVlh7ArmTT_V9ZaQNE5GxCEd5a&_nc_ohc=qnWC_NqgsSwAX_Cu4wR&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfB6-LK5TaRUfwBZVMlcZWl8vXa6A5CCDe8xFhV9ExMqpQ&oe=63AA9FC5;0;214;"Graduação e Pós-Graduação #UFABC adotam medidas para minimizar efeitos da suspensão do pagamento de bolsas 

A Pró-Reitoria de Graduação flexibilizou os prazos para avaliação e dos registros de presença em disciplinas no terceiro quadrimestre de 2022. A ação vale para discentes regulares de qualquer modalidade de bolsa.

Na Pós-Graduação, houve prorrogação em um mês do prazo de conclusão dos cursos de mestrado e doutorado, além de possibilidade de remarcação para janeiro e fevereiro de 2023 de avaliações anteriormente agendadas. Também foi expedida recomendação para que o corpo docente dos programas, especialmente ao longo de dezembro, usem de forma excepcional Tecnologias de Informação e Comunicação (TICs) para aulas, atividades, avaliações e que se estabeleçam acordos para o uso de laboratórios.

Esses procedimentos emergenciais foram objeto de portarias publicadas nesta sexta-feira (9/12). O objetivo é minimizar os efeitos do bloqueio financeiro do atual Governo Federal, que comprometeu os pagamentos de auxílios e bolsas na graduação, de mestrado e doutorado.

A íntegra das portarias da #GraduaçãoUFABC e #PósUFABC estão disponíveis em notícia no site da Universidade (link nos stories)";IMAGE;https://www.instagram.com/p/Cl8xDX-g0YM/;2022-12-09T13:50:07+0000;ufabc
18003668863535774;https://scontent.cdninstagram.com/v/t39.30808-6/319043989_505003968330228_7973571077818716592_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeG25R-La_-q2d5JfJ2CEunA8k7CeKtnq9fyTsJ4q2er15TIkTVjRCdWiXejILJ0-5RqGOxa7Yxm3cVQKN0A1erA&_nc_ohc=OX2pYcGcHrMAX8TJLU2&_nc_oc=AQlZm6VokU66xhSwr64UQHLEo1ljyxJ22mw9UykE86lq4BUUW2Csla7fkrNUyfjc1Us&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCfPnQOBeKHhapesPUg4hgn6FTPPEeeqcfdG4ONJwlcfA&oe=63A9A86E;10;1334;"⚠️ Devolução de pequena parte dos recursos permite que #UFABC cumpra pagamento de bolsas socioeconômicas 

No entanto, o montante devolvido está longe de ser suficiente para o planejamento institucional e para o pagamento das demais modalidades de bolsas e dos diversos serviços já executados na UFABC. Leia abaixo o informe da Reitoria:

Estimada comunidade universitária,

Após ampla mobilização da sociedade civil, repercussão da imprensa e articulações intensas conduzidas pela andifesoficial junto ao Governo Federal, informamos que uma pequena parte dos recursos cortados foram devolvidos aos caixas das universidades.

Dessa forma, na tarde desta quinta-feira, 08/12/2022, a UFABC, no sentido de mitigar os danos desta crise sem precedentes, por meio da Pró-reitoria de Administração, utilizou a totalidade do recurso devolvido pelo governo à Universidade (cerca de R$290 mil) e formalizou ordem de pagamento de todas as bolsas socioeconômicas aos estudantes da instituição. São elas: moradia, alimentação excepcional, creche, monitoria inclusiva, permanência, permanência suplementar, moradia suplementar; PET - AF e PDPD - AF. A previsão é que estudantes recebam os valores das bolsas em até 3 dias úteis.

Como já anunciado, o valor retirado nos últimos dias ultrapassa os R$7 milhões. Portanto, o montante devolvido está longe de ser suficiente para garantir tranquilidade ao planejamento institucional e pagamento de demais modalidades de bolsas, como as de pesquisa, extensão, pós-graduação e outras do âmbito acadêmico, e dos diversos serviços já executados na UFABC.

Nesse sentido, clamamos que todas e todos sigam com a ampla mobilização para reverter esse drástico cenário. A equipe de gestão da Universidade segue diuturnamente empenhada na busca por medidas que possam reduzir os impactos destes cortes. Nesta sexta-feira, 9 de dezembro, serão publicadas portarias da graduação e da pós-graduação que formalizam, dentre outros pontos, a possibilidade de flexibilização de faltas e avaliações e prorrogação de alguns prazos acadêmicos.

Seguimos com nosso compromisso de manter a comunidade universitária da UFABC atualizada sobre o cenário atual.

Reitoria UFABC";IMAGE;https://www.instagram.com/p/Cl66ybnrRtq/;2022-12-08T20:36:42+0000;ufabc
18236739607196394;https://scontent.cdninstagram.com/v/t39.30808-6/318672899_504856468344978_3484590661517221837_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeFMkDDmDKiIWT4Tz6zzkstkBmz56EmmSuMGbPnoSaZK42bVBE61FJzL7nr8XUODKXAdk8bIjDXfmPm28jSq6_ui&_nc_ohc=LcDpvOOWDP0AX8wAOZx&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCxLzkCY1lqCAR6ziPAozCsMro2qjhlKNXG0p65A_ySgA&oe=63AA8AA8;2;725;"#UFABCnaMídia Cortes financeiros agravam situação das universidades federais

Nos últimos dias, após medidas e cortes inéditos do Governo Federal culminarem na inviabilidade imediata do cumprimento dos pagamentos de bolsas e serviços nas universidades e institutos federais, a gravíssima situação da #UFABC foi destaque em diversos veículos de mídia, como G1, Band e Repórter Diário (jornal da região do Grande ABC).

Segundo a Reitoria da Universidade, em nota divulgada nesta semana: ""Ao longo do ano tivemos oportunidades de discutir o orçamento da Universidade e passamos por situações que mostravam que este seria um ano delicado, mas a situação atual é de extrema gravidade, colocando em risco as #UniversidadesFederais e, consequentemente, a formação qualificada de profissionais e a produção de conhecimento científico. Reiteramos que manteremos a comunidade universitária atualizada sobre quaisquer novas movimentações referentes à situação financeira e orçamentária das universidades federais e seus impactos no cotidiano da #FederaldoABC"". 

#UniversidadeEuDefendo #EducaçãoEuDefendo #CiênciaEuDefendo";IMAGE;https://www.instagram.com/p/Cl6gDulAWs1/;2022-12-08T16:43:08+0000;ufabc
17966999045073569;https://scontent.cdninstagram.com/v/t39.30808-6/318724511_504089811754977_5087322004861745582_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeEvSwh9SCdcEH20H7FL-4q3jhAL9O8AFm6OEAv07wAWbmG1uzurCULlB4Cc4Wlx1cH5NmQ_KFlYrYSDpwm3rCE6&_nc_ohc=pTbUueUZRG0AX97gTbO&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDse_dUlcBD4OR1wYVH9TUAX05HUhCeBFwk_5tPUH0wgg&oe=63A9D737;0;73;"Lançamento do livro Democracia, Desenvolvimento e Sustentabilidade: Perspectivas Teóricas e Desafios. 

O livro, publicado recentemente pela Editora da UFABC e organizado pelos professores Gabriel Rossini, Fernanda Cardoso e Arilson Favareto, conta com dez textos de pesquisadores e pesquisadoras que compuseram o Núcleo de Estudos Estratégicos em Democracia, Desenvolvimento e Sustentabilidade (NEEDDS) da #UFABC. O prefácio é da professora Leda Paulani.

Os textos abordam questões contemporâneas fundamentais, envolvendo reflexões teóricas e o mapeamento dos desafios que se avizinham, que colocam a #democracia, o #desenvolvimento e a #sustentabilidade no centro do debate.

Lançamento:  dia 10 de dezembro, sábado, às 16h.

Local: Tapera Taperá -  Av. São Luís, 187 - 2º andar, loja 29 - República, São Paulo - SP. 

Para mais informações, acesse: editora.ufabc.edu.br (Link também nos stories)";IMAGE;https://www.instagram.com/p/Cl4Yq8SLKsm/;2022-12-07T21:00:07+0000;ufabc
17861703518804203;https://scontent.cdninstagram.com/v/t39.30808-6/318017589_503900798440545_4697337269758492422_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeG5Lo_iJVpDzTQmym3YORg65zS4ItLBbl7nNLgi0sFuXjnv68EG3Qrudha1NCx-i3ea-HvqXaXfIqxlaNH8OWRh&_nc_ohc=59ROTR5KvYkAX_UXK4f&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfB4bfr0FdMo59p7gX18444wlANhKYX9ar2wdBugKhUCLA&oe=63A9BC4E;2;100;"⚠️ Atenção: As bibliotecas da #UFABC terão seu funcionamento alterado neste período de recesso

Santo André

Devido à diminuição da circulação de nossa comunidade nos campi durante o período de recesso, serão realizadas obras de prevenção contra incêndio na Biblioteca do Bloco C do campus Santo André da Universidade. Por esta razão, a biblioteca de Santo André estará fechada para reformas no prédio entre 12 de dezembro e 03 de fevereiro de 2023.

Empréstimo especial de recesso: materiais emprestados a partir de 06 de dezembro ficam com devolução prevista para 06 de fevereiro de 2023.

São Bernardo do Campo

A biblioteca de São Bernardo do Campo estará fechada entre os dias 19 de dezembro e 31 de dezembro de 2022.

Empréstimo especial de recesso: materiais emprestados a partir de 06 de dezembro ficam com devolução prevista para 06 de fevereiro de 2023.

Para acesso aos recursos digitais e outros serviços, dúvidas e orientações sobre o Sistema de #BibliotecasUFABC, acesse: portal.biblioteca.ufabc.edu.br (link nos stories).";IMAGE;https://www.instagram.com/p/Cl4AoryMxUD/;2022-12-07T17:30:05+0000;ufabc
18243008578178337;https://scontent.cdninstagram.com/v/t39.30808-6/318923258_503866788443946_3809319836825869244_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeH7yzupA_rp1zEqcsbfn_hmzQqsPybAOLvNCqw_JsA4uwOqcmV59M79q_WGOS9Wq2ENuo9hAzZRzZK1UsI0PXQg&_nc_ohc=0WXlXFgFv8sAX-oajrm&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfB5lSa5aimeHyDtGCzOdeU412qMGPRIkxcZLstL2hH_eg&oe=63A99708;13;1686;"Restrições financeiras: Reitoria se reúne com representantes de discentes, técnicos(as) e docentes para avaliar os impactos dos cortes na #UFABC

Na última terça-feira, 6/12, a Reitoria se reuniu com o DCE, o DA-SBC, o SINTUFABC e a ADUFABC, representantes, respectivamente, das categorias de discentes, técnicos(as)-administrativos(as) e docentes da Universidade, para tratar dos efeitos imediatos dos bloqueios orçamentários e financeiros na instituição. A reunião também contou com a presença de representante discente da Comissão de Pós-graduação (CPG).

Na ocasião, o reitor, Dácio Matheus, e a vice-reitora, Mônica Schröder, apresentaram o panorama referente às medidas e cortes inéditos anunciados recentemente pelo Ministério da Economia, que atingiram, abruptamente, universidades e institutos federais de todo o país, retirando ​​recursos financeiros destinados ao pagamento de despesas já realizadas no mês de novembro. Em diálogo com as representações das categorias, a Reitoria expôs o preocupante cenário em que a Universidade lida com um montante de mais de R$7 milhões de recursos financeiros retirados de sua governança, impedindo o pagamento imediato de bolsas e auxílios para estudantes, contratos de serviços terceirizados, contas de água, de energia elétrica, etc. São despesas fundamentais, autorizadas previamente por decretos anteriores do Governo, e que apenas aguardavam os repasses do MEC para o devido pagamento a discentes e a fornecedores, agora no início de dezembro.

Caso não haja a recomposição desse repasse pelo Governo Federal, serão impactados diretamente mais de 1.800 discentes na UFABC, que não receberão suas bolsas, além de mais de 270 trabalhadores(as) terceirizados(as), de limpeza, vigilância e manutenção, que podem vir a ser prejudicados(as) por estes cortes às vésperas do fim de ano.

Até o momento, não há previsão de recebimento dos recursos financeiros zerados nas universidades federais. No entanto, a UFABC reitera que manterá a comunidade universitária atualizada sobre quaisquer novidades referentes à situação financeira e orçamentária da universidade.

Texto adaptado. Confira a matéria completa no site da Universidade (link nos stories)";CAROUSEL_ALBUM;https://www.instagram.com/p/Cl3qrxAAhdw/;2022-12-07T14:18:16+0000;ufabc
17869496198770905;https://scontent.cdninstagram.com/v/t39.30808-6/318561780_503018698528755_9174824926310481868_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeFJa7GSWTJC3deBfp2tFUwpvBvRefTeOZS8G9F59N45lKYFHfDZ29yVCNFeurn7lCWn4BKCX5bLAdlUnlRNMO9p&_nc_ohc=JOZCed4mtyYAX_bivML&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfABgcg333BGgrUlshb9qwt48vmWxdSWjmQIlF5Y3G-fZQ&oe=63AA7423;3;236;"Debate crítico sobre ideologia nazista e neonazista • Ciclo de Debates sobre Direitos Humanos da #UFABC

Como parte do Ciclo de Debates sobre #DireitosHumanos da UFABC, a Universidade realiza no dia 08 de dezembro de 2022, às 14 horas e 30 minutos, o “Debate crítico sobre ideologia nazista e neonazista” com transmissão ao vivo no canal da #FederaldoABC no YouTube.

O evento conta com a participação de:

* Daniel Osowicki: Formado em História e em Direito, mestre em História da América Latina pela Bar Ilan/ Israel Educador e guia no Yad Vashem, o Museu do Holocausto de Jerusalém.
* Maria Visconti: Doutoranda em #História e Culturas Políticas pela UFMG e coordenadora do Núcleo Brasileiro de Nazismo e Holocausto (NEPAT).
* Gabriel Waldman: Sobrevivente do Holocausto, teve que se esconder durante a Segunda Guerra. Perdeu pai e familiares assassinados pelos nazistas.

E com a mediação de: 

Clarissa De Franco: Psicóloga da PROAP, atua com Direitos Humanos, doutora em Psicologia, com pós-doutorado em Ciências Humanas e Sociais e em Estudos de Gênero.

Acompanhe o evento pelo canal da UFABC no YouTube (link nos stories)";IMAGE;https://www.instagram.com/p/Cl01sWwN1_b/;2022-12-06T11:56:45+0000;ufabc
17963047808115732;https://scontent.cdninstagram.com/v/t39.30808-6/318329908_502673911896567_2016943109144922033_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeEPijGOQmkIO0SsXYzcJDU8LEydDYx_iOQsTJ0NjH-I5HlzngdaeQvUunU7-JK2JgDyBCPBHaI_D19_TwQE3TB0&_nc_ohc=6cLKCxBJ7O0AX_wJdos&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfArMnY7uEo8oldm9s3PA-nNCfrqEYaIvOts0GsOTQgRoQ&oe=63A8EE0F;126;4456;"Medidas e cortes inéditos do Governo Federal agravam situação das universidades e inviabilizam pagamento de bolsas e serviços já neste mês de dezembro

De forma estarrecida, vimos comunicar que as medidas do Governo Federal, em relação às operações financeiras das #UniversidadesFederais, culminaram na inviabilidade imediata do cumprimento dos pagamentos de bolsas e serviços nas instituições de ensino superior do Brasil. Desse modo, neste mês de dezembro, mantidas as medidas, a #UFABC não conseguirá pagar nenhuma das modalidades de bolsas e auxílios estudantis vigentes e nenhum dos serviços da Universidade já executados no mês de novembro (limpeza, segurança, fretado, energia elétrica, água, etc.).

Trata-se, lamentavelmente, de um montante de mais de R$7 milhões que foi abruptamente retirado da governança da Universidade, gerando uma situação com envergadura jamais ocorrida ao longo destes 16 anos da instituição. O cenário gerado pelas últimas movimentações governamentais imobilizaram qualquer capacidade de operações internas para reversão deste drástico quadro.

Na última sexta-feira, ainda durante o jogo do Brasil, a Reitoria da UFABC oficiou autoridades do Ministério da Educação (MEC), explicitando a grave situação decorrente das referidas operações do Governo e reivindicando medidas imediatas capazes de reverter este cenário. Em um trecho do documento, a Reitoria enfatizou: “Preocupa-nos, em especial, o pagamento das bolsas e dos auxílios e dos contratos que envolvem serviços terceirizados, pois causarão impacto direto na subsistência de discentes e dessas trabalhadoras e trabalhadores. Clamamos pela solução deste problema, para que possamos honrar os compromissos legalmente assumidos, e para garantirmos que não haja vulnerabilização dessas pessoas de nossa comunidade universitária”.

Leia a nota completa divulgada pela Reitoria da Universidade e entenda como as ações do Governo Federal nos últimos dias inviabilizaram pagamentos de bolsas e serviços das Universidades (link na bio e nos stories)";IMAGE;https://www.instagram.com/p/ClzhGlKg-Id/;2022-12-05T23:37:35+0000;ufabc
17986799350665978;https://video.cdninstagram.com/o1/v/t16/f1/m82/8740D9632A25CD903920527A60751E87_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ht=video.cdninstagram.com&_nc_cat=108&vs=1292635414628018_3966732784&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC84NzQwRDk2MzJBMjVDRDkwMzkyMDUyN0E2MDc1MUU4N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0ktcF9SSzVxQzVsNlpvQUFMazdXeC10b1ZCc2JxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAmjJGb2ZK4%2BD8VAigCQzMsF0BgBNT987ZGGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfDE07QXCewhS-BA2e9Q3FEd3qNjYnsTcFrdNvnYzzYQ-g&oe=63A6630F&_nc_sid=ea0b6e&_nc_rid=362db2ee1f;0;104;"A expansão universitária e a criação de novos campi tornaram o sonho de ingressar no ensino superior uma realidade para muitas pessoas. Perto e longe dos grandes centros urbanos, Brasil adentro, as universidades se expandem e mais pessoas têm garantido o seu direito de estudar. Hoje, vamos conhecer um pouco dessa revolução silenciosa, por meio da história de estudantes da unb_oficial e da ufu_oficial.

#UniversidadeEuDefendo
#EducaçãoEuDefendo
#CiênciaEuDefendo";VIDEO;https://www.instagram.com/reel/Clyik0FAOfx/;2022-12-05T14:37:26+0000;ufabc
17993827378561698;https://scontent.cdninstagram.com/v/t51.29350-15/320966601_8478938112147554_6150933919576299807_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeG5RfzrnJgs8uyK9Wa6ozlR28eMTg_W4F7bx4xOD9bgXnUiTgGwVcwtau_9GYBe44czBxIUl3Ga6zFKnnczecFN&_nc_ohc=wiXTyMwVoAMAX_K7sB4&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDnmTHc8GQlRkwAGmzh47GymeTq-IwF_3t1zSEVqDlQsQ&oe=63A95753;0;291;"TÁ NO SITE!

A estudante do programa de pós-graduação em Ciências da Saúde na Amazônia Ocidental, da Ufac, Karina Lisita, publicou, em inglês e coautoria, o artigo “Action of BjussuMP-II, a Snake Venom Metalloproteinase Isolated from ‘Bothrops jararacussu’ Venom, on Human Neutrophils” (Ação da BjussuMP-II, uma metaloproteinase de peçonha de serpente isolada da peçonha da jararacuçu —‘Bothrops jararacussu’—, sobre Neutrófilos Humanos), na revista científica “Toxicon”.

Leia o restante da matéria no site da Ufac.";IMAGE;https://www.instagram.com/p/CmeJaWQucjk/;2022-12-22T12:57:54+0000;ufac_oficial
17974030288936938;https://scontent.cdninstagram.com/v/t51.29350-15/320613333_1313507139445193_8191485116076422876_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeGSP01609nMw3XCa_PufkmT4_dYhjHDJcjj91iGMcMlyKjC8hNljXe9NgYX3d3Z-NZwrDH_4PRoDEVbh3VIF3s5&_nc_ohc=5OdeouJn30IAX_FVcvv&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBb8O1ipCHgocRoEK9CbHcJ1uACcWd3wBmQB9wZs70SjA&oe=63AA98A0;0;136;"TÁ NO SITE!

Em comemoração aos 40 anos do Parque Zoobotânico (PZ) da Ufac, completados em 2020, projeto de pesquisa institucional do Centro de Ciências Biológicas e da Natureza, em parceria com o PZ, realiza entrevistas e coleta documentos impressos, manuscritos, fotográficos, jornalísticos e bibliográficos referentes às atividades do parque e de seus associados durante esse período.

Mais informações no site da Ufac.";IMAGE;https://www.instagram.com/p/CmZ3mC0O5i1/;2022-12-20T21:05:15+0000;ufac_oficial
17954513444501474;https://scontent.cdninstagram.com/v/t51.29350-15/320887432_193944603179710_3813527477941370115_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeFXj4Wj2_-0I3Py63yUTFU7VUn9yN0z9qdVSf3I3TP2p6hBbpVX1vMypxTurmhpYffTGXjsP3-pCvzMw4-7__vz&_nc_ohc=O2iCn_OkkS4AX-wj9wC&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfA0o3wlxmxRTOeX0euX5utK38_CspNy-TS0kdMH0MFtsA&oe=63AA77E0;4;213;"TÁ NO SITE!

O doutorado em Letras: Linguagem e Identidade, da Ufac, promoveu sua primeira defesa de tese, que foi apresentada pelo aluno do curso e professor da licenciatura em Música da Ufac, Raildo Brito Barbosa, cujo estudo intitula-se “Narrativas (En)cantadas: Análise dos Discursos Verbo-Musicais de um Senário de Canções do Festival Acreano de Música Popular (Famp)”. A defesa ocorreu nesta quinta-feira, 15, por videoconferência transmitida no canal do Laboratório de Digitalização, Recuperação e Reprodução de Fontes Documentais (Ceprodoc), no YouTube.

Mais informações no site da Ufac.";IMAGE;https://www.instagram.com/p/CmZ2zyouBqC/;2022-12-20T20:58:23+0000;ufac_oficial
17863032902809715;https://scontent.cdninstagram.com/v/t51.29350-15/321040273_188471653838264_8203152693502024775_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeE67v3iQgOzLCVqChcTf2aT9Jha39TyovL0mFrf1PKi8v7TJF1lkyy5btndJdvc-rDss0ohh7BVTMzYnyfyW706&_nc_ohc=2zgBhLbmTJkAX8uiR2-&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDhXmMtnCMqYa0HWqh_J0q1l5lvUhS9BsmtkYKmmZdN1Q&oe=63A94ED4;2;50;"TÁ NO SITE!

A Diretoria de Saúde e Qualidade de Vida, da Pró-Reitoria de Desenvolvimento e Gestão de Pessoas, da Ufac, promoveu o Circuito Terapêutico de Emoções, que consistiu no oferecimento de auriculoterapia, aromaterapia e acupuntura a servidores da instituição. A atividade ocorreu na quinta-feira, 8, no setor médico, e contou com a parceria de professores do Centro de Ciências da Saúde e do Desporto. 

Mais informações no site da Ufac.";IMAGE;https://www.instagram.com/p/CmZ1bPDO64q/;2022-12-20T20:46:18+0000;ufac_oficial
18040208911404009;https://scontent.cdninstagram.com/v/t51.29350-15/320932223_1171730180369037_3676772251617786612_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeEALNjQQSJfLWBTxnDQnXmpHrwrHw-exXMevCsfD57Fc5TPzEwOqn8Avo0jEq4vlR1EjPPMfDclEjh4ms0oHBsP&_nc_ohc=tqEwsZJFdnoAX-_brGn&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBbTzlDBrFiMdvLXWOtObBsx_PLRx9ufohZveg_otg5sA&oe=63AABD07;1;164;"TÁ NO SITE!

O projeto de extensão Universo Vet, do curso Medicina Veterinária da Ufac, realiza evento que visa proporcionar educação em saúde única (ambiental, humana e animal) a estudantes do ensino fundamental e médio, ressaltando a importância da profissão do médico veterinário para a sociedade. A ação ocorre na segunda-feira, 12, no Centro de Convenções, campus-sede. 

Mais informações no site da Ufac.";IMAGE;https://www.instagram.com/p/CmZ1CsZOadp/;2022-12-20T20:42:57+0000;ufac_oficial
18260347396115503;https://scontent.cdninstagram.com/v/t51.29350-15/320693108_218148433975038_286928689320264193_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeEzO7HIx6pFq0cVclX9EFSyY4A_sz7BI4ljgD-zPsEjiS1nPpvetUU2CWK57VIPp_MoLLOo736kbpRuIrUbTu_6&_nc_ohc=nug5uZRZiyEAX8g-35x&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBY-_XD9PUXmux_g_EF01tq6n7bqHMJFaAIF35suYIWBw&oe=63A98B8E;0;329;"TÁ NO SITE!

Projeto de pesquisa da Ufac monitora a qualidade física, química e microbiológica da água de lagoas do campus-sede, em Rio Branco. As coletas de amostra iniciaram em janeiro de 2022 e foram repetidas trimestralmente, visando avaliar o comportamento nos períodos de seca e cheia. Até agora foram realizadas quatro coletas nos dois lagos escolhidos para estudo.

Mais informações no site da Ufac.";IMAGE;https://www.instagram.com/p/CmZ02Dwud_h/;2022-12-20T20:41:13+0000;ufac_oficial
17987163826733503;https://scontent.cdninstagram.com/v/t51.29350-15/320741412_141865475332208_6059481051314742038_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeEBXrFWruai8SaK5TV_N1hwYzYBAIVKO3NjNgEAhUo7c6kxt38A0lZwracwQYNrS-q5tEUiiR6JfNhjKPPHu7S8&_nc_ohc=YzhqEoXs47QAX92kKhP&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBrNbG9gUsohN7pAlJ6w5GNX_Nt9jnpE0oarSyulU5-SA&oe=63AA3A10;0;144;"TÁ NO SITE!

A Ufac assinou termo de cooperação com a Polícia Civil do Acre com o objetivo de fortalecer o Laboratório de Análises Químicas da Unidade de Tecnologia de Alimentos (Utal) e o Instituto de Análises Forenses e viabilizar a doação de cadáveres não reclamados para cursos de graduação da área de saúde: Medicina, Enfermagem, Educação Física e Nutrição, conforme a lei federal n.º 8.501/92. O acordo foi firmado na quarta-feira, 14.

Mais informações no site da Ufac.";IMAGE;https://www.instagram.com/p/CmZeNFYO1Ph/;2022-12-20T17:23:23+0000;ufac_oficial
17851851767890056;https://scontent.cdninstagram.com/v/t51.29350-15/321196695_656362246280510_7917999487482543485_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeEu_l6F2WeCY3kmuQCeEVhqsv4UdTJc86-y_hR1Mlzzr7RaaKrxUMYVGTyBxRJ2qsQ883vlg3CEpo3JfqrSgkfJ&_nc_ohc=VCL5-kxKWYQAX-ccFDN&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCfrIGxQwxv-tqo0WFZprvpPG91XNLjSGTnaXm8TTWgBA&oe=63A9AEF5;6;1025;"TÁ NO SITE!

O Conselho Universitário da Ufac (Consu) decidiu suspender as aulas para os cursos de graduação presenciais do Campus de Rio Branco, na semana de 19 a 23 de dezembro de 2022, em função do não funcionamento do Restaurante Universitário (RU), em reunião on-line, na tarde desta segunda-feira, 19.

Leia o restante da matéria no site da Ufac.";IMAGE;https://www.instagram.com/p/CmXrQJSO8uT/;2022-12-20T00:38:55+0000;ufac_oficial
17951275727340688;https://scontent.cdninstagram.com/v/t51.29350-15/319528459_2043167695877178_766069601170769194_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeHwLO4OdTEVyZjo8w6DMVjgM50-rxQO76wznT6vFA7vrDKF5ICldHN12EG30A7WsYJQ0-dS6VF2wU0ek3kD65cG&_nc_ohc=TIMQLgxXWO0AX8GUQaD&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC1AoYuyaGJCB_oFGU8dfKVr3denoEXRlYssXO015yTOg&oe=63A9EA3A;9;416;📢 Atenção ao comunicado e compartilhe! 📢;IMAGE;https://www.instagram.com/p/CmJ1hX9O0bb/;2022-12-14T15:39:17+0000;ufac_oficial
